	MCTs01	MCTs03	MCTs04	MCTs05	MCTs06	MCTs07	MCTs08	MCTs09	MCTs10	MCTs13	MCTs14	MCTs15	MCTs16	MCTs18	MCTs19	MCTs20	MCTs21	MCTs22	MCTs23	MCTs24	MCTs25	MCTs26	MCTs27	MCTs28	MCTs29	MCTs31	MCTs32	MCTs33	MCTs34	MCTs35	MCTs36	MCTs37
M00362  Nucleotide sugar biosynthesis, prokaryotes	3.77548299059066	3.36874950860639	4.1192998484196	3.43757105813108	4.04756856883154	3.23386455724023	4.1045090719283	2.93165244429803	3.70179001703966	3.01653902015818	4.08562145444903	4.1223974126388	3.57000808683339	3.83877653955633	3.27605545521792	4.38231420071944	4.34843457238397	3.43933201001501	4.46445043533895	3.9369337038005	4.04774096606783	3.39837874021738	3.32598796271235	4.11413462037634	3.86764755157081	5.20001082862123	3.95621250025569	3.55467451902125	3.66118131083459	4.27022738904638	3.2075849610596	3.88896742826564
M00364  C10-C20 isoprenoid biosynthesis, bacteria	1.53680059757971	1.4765493529924	1.42786742629849	1.13323177418761	1.31717327015533	1.16226197391667	1.94950923144358	1.45500476074406	1.935626387532	1.98941013145247	1.51797228403657	2.20472902772963	0.839991249648828	1.75899699181633	0.776757063893541	1.78411988472787	2.12647499995148	2.28957412047164	2.30653042452753	2.07515555886305	1.58051415232185	1.5365596969547	0.860640767850977	0.923013447488449	0.592172457083781	2.70081383144902	1.21160945026557	2.01137721343539	1.98098514963285	2.97911584168718	1.42279945053923	1.73392978070344
M00366  C10-C20 isoprenoid biosynthesis, plants	0.945687876996133	0.920963162036664	1.02902408525508	0.236183658179488	0.477352415018261	0.260057270130479	1.3574405139903	0.472265274956975	1.2807863477631	1.21132296859449	1.88177359744119	1.96929103944398	-0.22165702575383	0.378732988989805	-0.266418738381427	1.4278503434543	0.434394835671304	1.11989298262964	1.06501810613802	1.14307787022323	1.09294648019016	1.19538324974436	0.128090839894394	1.28447901600325	-1.1743712008867	0.705918747457806	0.353714519875701	1.40767288737276	1.87153321320412	0.75416422345522	1.03631143403073	1.09694609158142
M00368  Ethylene biosynthesis, methionine => ethylene	2.68321770695534	2.54426969737086	2.46856601758264	2.35484952094324	2.79311384012022	3.07071245352386	3.24909512089137	2.29250000232797	2.64825169259413	2.123252267477	2.94600256992906	3.01563206309387	2.00137891569225	2.63557988961531	2.30727006303303	3.31699365876979	3.21657057944588	1.94066564150234	2.69000538680193	3.11753668561035	2.67833415875801	2.45010884157486	2.25399716245387	2.64214862441607	2.08997288076238	3.13509478839083	2.44098974194072	3.23571931394935	2.76284547719085	3.1582588764541	2.25645980133737	3.25601951719623
M00373  Ethylmalonyl pathway	2.94067132207007	3.47679957981069	3.3554676213181	2.89308570132805	3.00497380899901	3.53100448819441	4.05811738507188	3.16268702695547	3.74948402507063	3.64518868800939	3.01154051862292	3.22057986492771	3.4398319781782	3.91639649159177	3.30035205300711	3.7200142999348	4.1798227653163	3.94779083651116	3.84350365561181	4.24175254667169	3.91524274343752	3.52623442838082	2.70156950621507	3.79726117054504	2.64816149726311	3.89681405458466	3.77355846394675	3.45123687291321	3.355293756872	4.19570944079979	4.23201412797122	4.02965308468438
M00374  Dicarboxylate-hydroxybutyrate cycle	3.88067306212914	3.81432661503723	4.03856160275661	3.36186276148133	4.7689333944589	2.63970544178864	3.57515825564854	4.12204326329486	3.9713055369472	4.3090674922377	4.34902701977295	4.16670303406958	3.99430728598815	4.40127318558838	3.77737308657215	3.2120871211571	4.46372541217749	3.73408947101607	4.28453147329037	4.46624898041629	3.49891434140733	4.14630369644849	4.21032756631062	4.58364830670897	3.26206901799942	4.18370208725209	4.11727959588955	3.80739308945433	3.50978510718838	4.11846933958826	4.16814653507678	4.60157969311309
M00375  Hydroxypropionate-hydroxybutylate cycle	4.01072368760238	3.87860052729312	3.74357245451128	3.97679634431967	4.28492440814855	3.77716366838961	4.32625597402468	4.08418396508895	4.54480082281909	4.3036225812988	3.73902602775981	4.08412626064628	3.56491494709119	3.72284417784738	3.97953925340435	4.72902593894788	4.99934238383293	3.76354445019243	4.15291616401991	3.7401092841922	3.69734975214562	3.19217805882246	3.72145646429361	3.80465125134857	3.67659391542528	4.20500602567265	3.89616254348379	4.2576523367868	3.18285134709665	4.33449010946984	3.3027829119744	3.90577926542089
M00376  3-Hydroxypropionate bicycle	4.70196321465526	4.60138981322408	4.73202900110001	3.43738993201393	5.19333455402862	3.92131676589418	4.83190670534058	3.8739640186555	4.55289843300943	5.27268767644989	4.10263348254182	4.52210649946831	3.82523280617663	4.41323105834897	3.39981535135169	4.81141724801717	4.81878741342277	4.25613675177334	4.6814214078422	4.8652957301548	4.75669023215701	4.07154705627554	3.29455076078749	4.37425635574775	3.22834578677008	5.24917954773081	4.58859628652148	4.04723888099865	4.52145027092789	4.99114098934625	4.62802427789026	4.59680570576685
M00377  Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)	3.82715729155117	3.50600329486819	4.31781308235163	4.146016196931	4.6088949583142	3.20203069356475	4.03578545137946	3.33929648983288	3.96453803462132	4.228743113852	3.953823664611	4.15414559987603	3.63221780698893	4.21763536969731	3.55183144261735	2.83313592121231	4.25749297328973	3.71128510084597	4.21760623786296	4.37701061543673	3.84415285386379	4.05657037027482	3.49806385211165	3.48737857257414	4.00059086234666	4.79759054158554	4.2935573184009	4.02134579264889	3.31953323169618	4.8151385516192	3.53590158484678	4.43546194921642
M00378  F420 biosynthesis	-0.689699418297222	-1.08359782833481	-2.82951560910926	-1.95545460139046	-1.02265849579963	-0.933649285243262	-1.06062197553098	-0.720737703480367	0.460563423194712	-0.0803057355119097	0.0510953045389027	1.06995199625802	-0.842528805941323	-4.03257697873435	-1.4592218650015	0.652239968423786	-1.61718635104426	0.352156161051289	0.101941872241926	-0.533964694257851	-0.889370597510147	-0.436236113818248	-0.75526065660768	0.67705426268784	-1.61335850982386	-3.97534950015026	-0.720134025203002	0.843345893511563	1.50564618839376	-1.56012967757916	-1.04158278869354	-3.77399888270948
M00394  RNA degradosome	4.12548180126246	3.3692141349023	3.54498478391252	2.9818046720193	4.27271212456375	3.27527451165642	4.21417485466391	3.6522182453419	3.43793424156949	3.3837484214401	4.48651518950489	4.43957963872175	3.29915351426271	3.43523776354612	4.06129661961377	3.80391315173416	4.39948788711946	3.68400358197259	3.68371449606821	4.17878577600628	4.38379174728355	4.42588805159267	2.95854071000863	3.55701649848119	2.71937838644381	4.1977025522306	3.59412541020232	3.50495801430485	3.68153705442236	4.69321073300471	3.57847806541619	4.16112769983368
M00416  Cytochrome aa3-600 menaquinol oxidase	-11.4560602041811	-11.4601783022291	-11.5160257706179	-9.48763029458166	-7.42232131764033	-9.84728820208873	-11.2263424651528	-9.7924106034216	-11.1249243325249	-11.4850186670616	-10.6991095660302	-11.2711925264499	-11.515534352226	-11.3913119353165	-10.6017919277576	-9.10049804899988	-11.0845777872536	-11.3378373531175	-11.4835169645334	-10.940847913879	-10.1504314453854	-11.3651249132009	-11.8076141133706	-11.530619890718	-11.9694902340055	-10.6619637969041	-10.4750995665812	-11.3568130029805	-11.2719708544344	-11.0268810417032	-11.4420518971512	-10.7893544400455
M00417  Cytochrome o ubiquinol oxidase	-8.11546124574127	-8.10499194090074	-5.67302781635239	-5.55968899199579	-6.82191244216798	-4.21174170375942	-7.80059274928374	-7.13840415564435	-4.54431963903542	-4.95820695950532	-8.08657927739012	-6.72200242744796	-6.97506678230911	-8.84318181593372	-4.07939565625424	-7.53715311570487	-6.58201861948739	-7.37083155188321	-3.30434666263777	-5.9126496222981	-9.27142140346965	-7.32426708540854	-5.6047745997024	-5.26375530580731	-5.28657140808457	-5.28014832880729	-8.91908010093471	-8.07765296556866	-6.64075403328292	-5.52279394246086	-8.10821420723394	-2.581107834913
M00418  Toluene degradation, anaerobic, toluene => benzoyl-CoA	-8.66616349948587	-7.2589263070828	-5.9383926858073	-8.73716484559929	-8.28950802299002	-9.2901916651364	-7.70777449304363	-9.17169013273385	-8.05631763524624	-8.06918312155333	-7.54808883755575	-7.51601830426541	-8.36694109829297	-7.72632956671829	-6.67418180598422	-8.99235846830588	-8.62801053657481	-7.90160401880013	-8.54315975260615	-8.77617145362231	-8.75876993170042	-8.1329934607974	-6.976586123665	-6.58042499154392	-6.64881022258304	-6.93045018401687	-7.77994911429361	-8.62946603501467	-7.6942356305457	-9.69311026027371	-8.79040442652588	-8.60898795479867
M00429  Competence-related DNA transformation transporter	2.40439541710551	2.34591274127967	2.66687607218081	1.97050446130338	3.28202050845036	2.24935288201319	3.01680301951699	2.12089380967994	2.29653121790776	2.70498730097774	2.91919400061962	2.53027292524689	2.24858074140381	2.7655644388341	1.87613564516727	3.38717615159339	3.05446362801687	2.71262764111754	2.52896855444384	2.71842262627713	2.72306720755306	2.90428281014482	2.24803296135008	2.19802479225099	1.47694459012663	3.19723003664308	3.12715497985183	3.28888261774394	2.35002261265156	3.05035813767771	2.08305376857542	2.63038702592481
M00432  Leucine biosynthesis, 2-oxoisovalerate => 2-oxoisocaproate	3.3207631169437	3.01264427291475	3.12145541181412	3.51840302873137	3.15920875769251	3.4026195980744	3.43508671964163	3.46758551040187	3.64905384147949	3.91004902879363	3.69602819112565	3.33828929491252	3.13120696530495	3.42004635035229	3.60429618372396	3.62569486545332	3.74457809124621	3.32434400202425	4.02189020425597	5.03524927229877	4.30078481196125	3.21993448785272	2.9996892840704	3.48725589056206	2.22533005350295	3.9648192758701	3.58369652759609	3.63438546282923	3.42211274440586	4.4625193049128	3.49988724037207	4.37524926810086
M00433  Lysine biosynthesis, 2-oxoglutarate => 2-oxoadipate	-4.57277463659254	-5.75986372621251	-5.23988727513569	-5.5480099655765	-5.86455476239721	-6.37732944561284	-4.48968232109714	-6.43218406487216	-6.34191387542	-6.20829767928346	-6.02701322143418	-6.0047842387892	-4.90318168862168	-5.4143504720149	-5.41211709747865	-5.37268244616504	-6.43174527802938	-5.75679541525288	-6.4200898286878	-7.45583137161347	-4.90655656016936	-6.05477221026808	-4.66731259847742	-4.72736001469168	-5.24357037526426	-5.59451522857674	-5.69303669759161	-7.41572709479683	-5.27059606247364	-6.89014363646635	-6.13881352954669	-8.43129950454408
M00434  PhoR-PhoB (phosphate starvation response) two-component regulatory system	4.51126209175613	3.69364517624791	3.81483825019915	3.85096615398327	3.68015844540121	3.64364391860371	4.5397177880751	4.56658543678059	4.47843570364619	3.68543494583579	3.41140092748545	3.99716580051313	3.50627607151617	4.10051949616694	3.57144039393954	4.05259923990274	4.60475390600173	3.70086784757035	3.70985105601257	3.13088923926424	3.94452940430561	3.93676764887028	3.78277259082755	3.40791720687476	3.8908616783487	4.02652877276885	3.98773960742263	4.09321338277686	4.26699124448162	4.1319882623847	3.78875237345034	3.28302051950305
M00435  Taurine transport system	-1.26133900371165	-1.62508882682178	-1.31945684815383	-0.822955294824026	-0.228311068262807	-2.72010649721747	-1.41558875671185	-1.0199131300792	-3.30531668408174	-1.15843281572888	-3.58368807345249	-1.31248703308212	-2.79062214762145	-0.19180063544119	-1.09557937073444	-3.15783379307085	-3.27852557569748	-1.64789800973748	-2.39588763609905	-1.62074976352869	-1.99590506022609	-1.28041831277729	-0.585613895213276	-1.09883342631417	-2.18592226008303	-2.84524130838551	-1.62952933536713	-2.38654777456357	-2.02600860650771	-2.06491380916744	-2.10224933481141	-0.166223831748067
M00436  Sulfonate transport system	1.07940304351838	0.829630819877063	0.852118893744031	1.11616512088014	1.74895277178825	0.0925142797364916	-0.184870760046552	0.222147535225287	0.455650057939246	-0.33414354680694	1.13812253405916	0.968182688243491	0.5462498985713	1.72681740715813	1.09397354505298	0.244215989629274	0.727173759552277	0.172089446359046	0.470268921333038	0.0252377834650731	0.572619348641982	0.389823383468021	0.710759780327	1.34159336359581	2.09660408263413	2.02029842795643	0.86094761144597	0.30038018675967	0.540408749145563	0.293968727078549	0.223836745454979	-0.0273101924515013
M00438  Nitrate/nitrite transport system	-10.9777972742784	-11.1866919409537	-9.5981611220304	-9.85368256146156	-8.78691104045045	-10.1753825552395	-9.19235690635268	-10.5037077019321	-9.87630147396843	-10.5711307596992	-9.87969473609242	-7.67391265088267	-10.5016639229476	-10.5438264419189	-9.85181900365139	-10.4445457441936	-10.2271656073292	-9.98665998624769	-10.52848602575	-10.7207608750125	-10.9090120128733	-9.75655389717925	-11.3338548237214	-10.9750427629567	-10.5902175101718	-9.26325925699021	-10.7438585026195	-10.0201347560244	-9.83020917940813	-8.66449308282284	-10.7394904706071	-10.2896898954738
M00439  Oligopeptide transport system	2.76067708677986	2.70227485648073	3.1887515745217	2.82685120523861	3.27846384215166	2.01767091857446	2.34889945288674	2.14843652539282	2.38669998383767	2.40612090159589	3.02533852587932	2.86706347133139	2.0634474169078	3.24560093492392	2.28990539905649	1.28105688431838	1.86289077060515	2.32297714389648	1.92730259879607	1.64207256263322	2.62339169857826	2.64732717107037	2.28712572201279	2.7460869664543	1.74148524097356	2.36523814861473	2.74416266326221	2.29628277359719	2.67577060615255	2.47071738179045	2.93026009133692	1.54177512019879
M00440  Nickel transport system	0.131465236854143	-0.0648783224585876	-0.719819792761096	0.474051459068681	1.18646902966452	0.387066233697904	0.320654320337141	0.06462453391314	0.361164817403706	-0.105845305149511	1.67976314076389	0.0567861374776404	1.15039432184084	0.154165097521406	0.971242310430016	1.80956844832593	0.315294854013621	-0.631082772814467	-0.380364695328311	-0.0284961053985775	-0.22638503897332	0.152169034455937	0.348236896945611	-0.273230192774108	0.606632497067358	0.667962161541049	1.03010131360849	1.59446448161421	1.16993179844823	1.58664390345244	1.05537315945293	-0.304283931711596
M00442  Putative hydroxymethylpyrimidine transport system	-2.27415942625937	-1.06419103567142	-2.41419311416382	-1.61432621727926	-1.6759971941807	-1.80614053995595	-1.44795617909885	-0.859304672710548	-2.39676628007273	-1.73486476615938	-2.34779442235796	-2.41718850915985	0.0493302145331859	-0.834221761209835	-1.97446712060915	-2.36458218091573	-2.54913433437139	-1.76822314147918	-2.94371657427204	-2.24521641664778	-2.38612699826868	-0.843044020027713	-1.17855008313464	-1.02511665402465	-1.77685095688348	0.397048570510995	-1.33063881538729	-2.28971669990877	-2.0501564985981	0.1858614208263	-1.83090528185279	-1.96162781442901
M00443  SenX3-RegX3 (phosphate starvation response) two-component regulatory system	1.97742474156581	2.01564031922721	2.94329557011436	1.45489243655922	2.66387296957601	1.22415038702446	1.62895927938377	2.46859576818813	2.2645528851126	2.23187637797383	1.88561767905395	2.04583133677112	2.09303735040328	2.87909669024192	1.99708564651248	1.07792710750874	2.79614776733486	1.42243669906831	1.76647529261345	1.61569849045566	2.42422782328759	2.80332299762985	2.48189818252059	2.25153514584766	1.90183557155479	2.35652120706524	2.00499932136245	1.67158056114467	1.18751519291953	2.51405007204599	2.01163208852056	2.77874153394473
M00444  PhoQ-PhoP (magnesium transport) two-component regulatory system	-8.10955389545265	-7.33556844195876	-6.18412082013556	-5.75526366546918	-6.32797685069528	-5.82569865714822	-6.45569818572878	-7.7333237006128	-5.74648257292801	-4.91785705738202	-8.61113116744987	-6.36155215710202	-6.35451939500324	-7.89356284193881	-4.23122150992735	-7.91242385612469	-6.97090372533654	-4.65066456184384	-2.48425479503084	-8.13280349070878	-8.59525778085489	-8.07251112959319	-5.52537815873756	-5.61901170664506	-5.90910691781661	-6.10746152846244	-7.09683486141241	-9.09846115365629	-7.8956474429625	-8.19296549737621	-8.30091117444997	-4.64689039848526
M00445  EnvZ-OmpR (osmotic stress response) two-component regulatory system	0.257849501217686	0.555152488773068	-2.32203848591499	0.672371878550705	0.7948264190025	-0.194673066978095	1.02509804572142	-0.430846000908492	-0.302118999538377	0.188680423750742	-0.440820706558527	-0.773137107364816	0.00252976324728345	0.225197377091705	-1.9562298794957	-0.412121397608684	0.443531533629402	-0.172942360968299	0.367674051863244	-1.29108672808699	-0.0997290025905631	0.0676846096306503	-1.27611136035092	-0.561985179024461	0.784906403968692	-2.13597838240646	0.113754116636246	-0.000933428717353129	-2.59546663252435	0.251844177684942	0.897417601851386	0.04026483642165
